adult,belongs_to_collection,sequel,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,War,TV_Movie,Horror,Western,Foreign,Comedy,Documentary,Science_Fiction,Mystery,Fantasy,Crime,Action,Adventure,Drama,Thriller,Family,Animation,Romance,History,Music,vote_total
False,,0,10000000.0,"['Action', 'Crime', 'Thriller']",,21294,tt0082005,en,The Amateur,A researcher for the CIA who convinces his superiors to send him to the eastern bloc in order to avenge the murder of his wife by enemy agents discovers a web of deception underneath his wife's death.,1.701134,/bNACJMcVmqJ4I72kSai60KFhRwa.jpg,[],['CA'],12/11/1981,6892098.0,112,['en'],Released,The first 11 minutes will absolutely shock you. The last 11 minutes will rivet you to your seat.,The Amateur,False,5.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5.0
False,,0,18000000.0,"['Drama', 'Mystery', 'Thriller']",,11644,tt0082085,en,Blow Out,"Jack Terry is a master sound recordist who works on grade-B horror movies. Late one evening, he is recording sounds for use in his movies when he hears something unexpected through his sound equipment and records it. Curiosity gets the better of him when the media become involved, and he begins to unravel the pieces of a nefarious conspiracy. As he struggles to survive against his shadowy enemies and expose the truth, he does not know whom he can trust.",7.536295,/vt5d1gGPgkAKoKp127WPHjSJF3P.jpg,['Cinema 77'],['US'],7/24/1981,12000000.0,108,['en'],Released,Murder has a sound all of its own!,Blow Out,False,7.3,243,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1773.8999999999999
False,,0,15000000.0,['Comedy'],,53922,tt0082138,en,Carbon Copy,"A white corporate executive is surprised to discover that he has a black teen-age son who can't wait to be adopted into the, almost-exclusively-white community of, San Marino, California.",3.858572,/41i7nl0K914EH1OyR2z9Z6K5v8i.jpg,[],[],9/25/1981,9566593.0,92,['en'],Released,"I lost my job, my house and my Rolls Royce; My family left me...What else can possibly go wrong?",Carbon Copy,False,5.8,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6
False,,0,15000000.0,"['Comedy', 'Romance']",,26560,tt0082200,en,Continental Divide,A hard-nosed Chicago journalist has an unlikely love affair with an eagle researcher.,2.931013,/sCBnYayFtT7rOMSxkohnvedyByC.jpg,"['Universal Pictures', 'Amblin Entertainment']",['US'],9/18/1981,15578237.0,103,['en'],Released,When they met they heard bells. And that was just round one.,Continental Divide,False,5.5,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,154.0
False,,0,15000000.0,"['Romance', 'Drama']",,19114,tt0082329,en,Endless Love,"Two young kids fall in love with each other. But the passion is too consuming for the parents of Jade. The parents try to stop them from seeing each other. But when this doesn't work, David burns down the house and is sent away. This doesn't stop him from seeing her. When he gets out he goes to look for her. But the passion for his first love is too strong and she has to leave.",5.786435,/2SLyHjmM3ABVxUvkuU6mtUnvbdi.jpg,['Universal Pictures'],['US'],7/17/1981,32492674.0,116,['en'],Released,She is 15. He is 17. The Love Every Parent Fears.,Endless Love,False,5.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,170.0
False,,0,15000000.0,"['Horror', 'Mystery', 'Thriller']",,24740,tt0082334,en,The Entity,"Barbara Hershey stars as Carla Moran, a hard-working single mother until the night she is raped in her bedroom by someone - or something - that she cannot see. Despite skeptical psychiatrists, she is repeatedly attacked in her car, in the bath, and in front of her children. Could this be a case of hysteria, a manifestation of childhood sexual trauma, or something even more horrific?",6.302682,/shESiPSMap1lITPt5dWXuWigRSG.jpg,['American Cinema Productions'],['US'],9/30/1982,13277558.0,125,['en'],Released,The ultimate story of supernatural terror!,The Entity,False,6.3,111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,699.3
False,,0,15000000.0,"['Action', 'Drama', 'Romance', 'Thriller']",,10863,tt0082351,en,Eye of the Needle,"A ruthless German spy, trying to get out of Britain with vital information about D-Day, must spend time with a young woman and her crippled husband.",9.698848,/qunJ4O5C4oHxfOjZUWTFKKAatlJ.jpg,['Kings Road Entertainment'],['GB'],7/24/1981,18000000.0,112,"['en', 'de']",Released,,Eye of the Needle,False,6.4,49,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,313.6
False,,0,3000000.0,"['Adventure', 'Drama', 'History', 'War']",,11646,tt0082432,en,Gallipoli,"As World War I rages, brave and youthful Australians Archy and Frank, both agile runners, become friends and enlist in the Australian and New Zealand Army Corps together. They later find themselves part of the Dardanelles Campaign on the Gallipoli peninsula, a brutal eight-month conflict which pit the British and their allies against the Ottoman Empire and left over 500,000 men dead.",7.44658,/d5GbAaOdb4wSayHiTqcwatsJPWz.jpg,"['The Australian Film Commission', 'R & R Films']",['AU'],8/13/1981,11740000.0,112,['en'],Released,"From a place you've never heard of, comes a story you'll never forget.",Gallipoli,False,7.1,111,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,788.0999999999999
False,,0,300000.0,"['Adventure', 'Comedy']",,16124,tt0082464,en,Goodbye Pork Pie,"Gerry hires a car in Kaitaia with a stolen licence and travels to Invercargill with John, who's wife has just left him. The ultimate NZ roadtrip adventure.",1.023164,/x4IyOMhSF84Ba2Sc5dKCwB8tDya.jpg,"['New Zealand Film Commission', 'A.M.A. Film', 'Pork Pie Productions', 'New Zealand United', 'New Zealand Railways', 'New Zealand Motor Corporation']",['NZ'],2/5/1981,1400000.0,105,['en'],Released,,Goodbye Pork Pie,False,8.5,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.0
False,,0,10000000.0,"['Comedy', 'Romance', 'Family']",,73247,tt0082507,en,Heartbeeps,Heartbeeps stars Andy Kaufman and Bernadette Peters as domestic robots who fall in love and run off together.,1.08281,/aBbjWJRU0NEAlg7cjf2nesGaLN.jpg,['Universal Pictures'],['US'],12/18/1981,2154696.0,79,['en'],Released,Meet a modern nuclear family unlike any other.,Heartbeeps,False,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22.799999999999997
False,,0,18000000.0,"['Action', 'Adventure', 'Romance', 'Western']",,38665,tt0082648,en,The Legend of the Lone Ranger,"When the young Texas Ranger, John Reid, is the sole survivor of an ambush arranged by the militaristic outlaw leader, Butch Cavendich, he is rescued by an old childhood Comanche friend, Tonto. When he recovers from his wounds, he dedicates his life to fighting the evil that Cavendich represents. To this end, John Reid becomes the great masked western hero, The Lone Ranger. With the help of Tonto, the pair go to rescue President Grant when Cavendich takes him hostage.",1.3829200000000001,/gcK1tL51i0vvSud663E2vdSj9N9.jpg,['ITC Entertainment'],['US'],8/20/1981,2945600.0,98,['en'],Released,"The untold story of the man behind the mask, and the legend behind the man.",The Legend of the Lone Ranger,False,3.7,14,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,51.800000000000004
False,,0,8500000.0,['Comedy'],,19507,tt0082801,en,Neighbors,"One man's quiet suburban life takes a sickening lurch for the worse when a young couple move into the deserted house next door. From the word go it is obvious these are not the quiet professional types who *should* be living in such a nice street. As more and more unbelievable events unfold, our hero starts to question his own sanity... and those of his family.",3.950775,/tA2rWrm1QrD92T4SqFKk8jzfW8h.jpg,['Columbia Pictures'],['US'],12/18/1981,29916207.0,94,['en'],Released,Lock the doors... here come the Neighbors,Neighbors,False,5.2,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.6
False,,0,22000000.0,"['Drama', 'Music', 'Romance']",,17450,tt0082894,en,Pennies from Heaven,"A musical set in the great Busby Berkeley style. In Chicago during the depression, sheet music salesman, Arthur Parker, is trying to sell his products, but it's not easy to convince unwilling music store owners to buy them. Although he's already married to the somewhat drab Joan, when he meets school teacher Eileen in a music store, he falls in love with her.",8.031761,/rodQTd74C2cmMke6UwaBBY7Kn9b.jpg,"['SLM Production Group', 'Metro-Goldwyn-Mayer (MGM)', 'Hera Productions']",['US'],12/11/1981,9171289.0,108,['en'],Released,"There's a world on both sides of the rainbow where songs come true and every time it rains, it rains...",Pennies from Heaven,False,6.3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,157.5
False,,0,15000000.0,"['Horror', 'Mystery']",,47886,tt0082748,en,Mil gritos tiene la noche,A frustrated Boston detective searches for the maniac responsible for mutilating a number of university coeds.,3.896297,/6S4nbIwrKmkKdo8fw1SfsbP2Y5f.jpg,"['Almena Films', 'Film Ventures International (FVI)', 'Filmirage', 'Montoro Productions Ltd.', 'Fort Films']","['ES', 'US', 'PR', 'IT']",8/23/1982,1198346.0,85,"['it', 'en', 'es']",Released,It's exactly what you think it is!,Pieces,False,6.1,53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,323.29999999999995
False,,0,2800000.0,"['Romance', 'Comedy']",,41280,tt0082948,en,Private Lessons,"Phillip Filmore is a naive, 15-year-old, preoccupied with sex, who develops a crush on Nicole Mallow, the new 30-something, French housekeeper and sitter to look after him when Phillip's father is out of town for the summer on a ""business"" trip. But Mr. Filmore's unscrupulous chauffeur, Lester Lewis, takes advantage of Phillip's crush on Nicole to hire her to seduce the youth, then draws her into a plot to fake her own death in a blackmail scheme aimed to drain Phillip's trust fund.",8.173864,/azdrerXeyr2Aofr7p9osEWnz05g.jpg,"['Jensen Farley Pictures', 'Barry & Enright Productions']",['US'],8/21/1981,26279000.0,87,['en'],Released,When EMANUELLE's Sylvia Kristel is your teacher the bedroom is the classroom,Private Lessons,False,6.3,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,144.9
False,,0,35000000.0,"['Horror', 'Mystery', 'Thriller']",,9645,tt0288477,en,Ghost Ship,"After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.",13.955376000000001,/3zpmLxfZIusjsy9GEEk5zhxBqi6.jpg,"['Village Roadshow Pictures', 'NPV Entertainment', 'Dark Castle Entertainment', 'Warner Bros.', 'Ghost Ship Films Pty. Ltd.']","['AU', 'US']",10/25/2002,68349884.0,91,"['en', 'it', 'es']",Released,Sea Evil,Ghost Ship,False,5.3,540,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2862.0
False,Jackass Collection,1,5000000.0,"['Documentary', 'Comedy']",,9012,tt0322802,en,Jackass: The Movie,"Johnny Knoxville and his crazy friends appear on the big screen for the very first time in Jackass: The Movie. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on. While Johnny Knoxvile and his pals put their life at risk, they are entertaining people at the same time. Get ready for Jackass: The Movie!!",14.095585999999999,/iCB8mLrRoMp6sFta1qgZyZgmu9W.jpg,"['Paramount Pictures', 'MTV Films', 'Dickhouse Productions', 'Lynch Siderow Productions']",['US'],10/21/2002,64282312.0,87,['en'],Released,Do not attempt this at home.,Jackass: The Movie,False,6.1,355,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2165.5
False,,0,15000000.0,"['Action', 'Crime', 'Drama']",,13098,tt0259484,en,Paid in Full,"Ace is an impressionable young man working for a dry cleaning business. His friend, drug dealer Mitch goes to prison. In an unrelated incident, he finds some cocaine in a pants pocket. Soon, Ace finds himself dealing cocaine for Lulu. Via lucky breaks and solid interpersonal skills, Ace moves to the top of the Harlem drug world. Of course, unfaithful employees and/or rivals conspire to bring about Ace's fall.",3.9282779999999997,/k8hSrpnoQe8OFd10BljdYF0m1Wi.jpg,"['Roc-a-fella Films', 'Dimension Films', 'Rat Entertainment', 'Loud Films']",['US'],10/25/2002,3090862.0,93,"['en', 'de']",Released,The American Dream... Their way.,Paid in Full,False,6.4,58,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,371.20000000000005
False,,0,12000000.0,"['Drama', 'Romance']",,1360,tt0120679,en,Frida,"""Frida"" chronicles the life Frida Kahlo shared unflinchingly and openly with Diego Rivera, as the young couple took the art world by storm. From her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with Leon Trotsky, to her provocative and romantic entanglements with women, Frida Kahlo lived a bold and uncompromising life as a political, artistic, and sexual revolutionary",11.283472,/zwkLXyeAKYGX6iKJemLlSSPmC22.jpg,"['Miramax Films', 'Lions Gate Films', 'Ventanarosa Productions', 'Handprint Entertainment']","['MX', 'US', 'CA']",8/29/2002,56298474.0,123,"['en', 'fr', 'ru']",Released,Prepare to be seduced,Frida,False,7.3,397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2898.1
False,,0,15000000.0,"['Comedy', 'Drama']",,13441,tt0299117,en,Roger Dodger,"After breaking up with his lover and boss, a smooth-talking man takes his teenaged nephew out on the town in search of sex.",3.5292559999999997,/mEq4fOMmFwbYNu86uePqpes91Rj.jpg,"['Holedigger Films', 'Roger Dodger LLC']",['US'],5/9/2002,1260761.0,106,"['de', 'en']",Released,The naked differences between men and women.,Roger Dodger,False,6.3,61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,384.3
False,James Bond Collection,1,12000000.0,"['Adventure', 'Action', 'Comedy']",,12208,tt0061452,en,Casino Royale,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, James thinks up the ultimate plan - that every agent will be named 'James Bond'. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle.",13.300519,/sh1pzt6kPJshym6TuZpTPoxIKnH.jpg,"['Columbia Pictures Corporation', 'Famous Artists Productions']","['GB', 'US']",4/13/1967,41744718.0,131,"['ja', 'en', 'fr', 'gd', 'de']",Released,Casino Royale is too much for one James Bond!,Casino Royale,False,5.3,153,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,810.9
False,,0,4000000.0,"['Action', 'Drama', 'History', 'War']",,1941,tt0053804,en,Exodus,The theme is the founding of the state of Israel. The action begins on a ship filled with Jewish immigrants bound for Israel who are being off loaded on Cyprus. An Intelligence officer succeeds in getting them back on board their ship only to have the harbor blocked by the British with whom they must negotiate. The second part deals with declaring independence and the resulting warring.,7.8195809999999994,/oqeplT0dVb9HBs59HSAIGyrVmSO.jpg,['Carlyle Productions'],['US'],3/27/1960,21750000.0,208,['en'],Released,,Exodus,False,6.9,39,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,269.1
False,,0,70000000.0,"['Action', 'Adventure', 'Comedy', 'Thriller']",,8427,tt0297181,en,I Spy,"When the Switchblade, the most sophisticated prototype stealth fighter created yet, is stolen from the U.S. government, one of the United States' top spies, Alex Scott, is called to action. What he doesn't expect is to get teamed up with a cocky civilian, World Class Boxing Champion Kelly Robinson, on a dangerous top secret espionage mission. Their assignment: using equal parts skill and humor, catch Arnold Gundars, one of the world's most successful arms dealers.",10.404277,/6mtUJKyedvQwEKXfWzJt3vtWx1M.jpg,['Columbia Pictures Corporation'],['US'],10/31/2002,33561137.0,97,"['en', 'hu', 'ru']",Released,Attitude meets espionage.,I Spy,False,5.2,276,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1435.2
False,The Santa Clause Collection,1,65000000.0,"['Fantasy', 'Comedy', 'Family']",,9021,tt0304669,en,The Santa Clause 2,"Better watch out! The big guy in red is coming to town once again. This time, Scott Calvin -- also known as Santa Claus -- finds out there's an obscure clause in his contract requiring him to take on a wife. He has to leave the North Pole to fulfill his obligations, or else he'll be forced to give up his Yuletide gig.",5.205729,/i7tbiDPIaa4VsQh1wWmbkY4zTRX.jpg,"['Walt Disney Pictures', 'Outlaw Productions', 'Boxing Cat Films']",['US'],10/31/2002,172855065.0,104,['en'],Released,What's Christmas Fun without some Reindeer Games?,The Santa Clause 2,False,5.5,303,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1666.5
False,,0,35000000.0,"['Thriller', 'Crime', 'Romance']",,9280,tt0280665,en,Femme Fatale,"A woman tries to straighten out her life, even as her past as a con-woman comes back to haunt her.",6.426438,/rW2L97Dn5XLCY3hraTVlFYAF1HD.jpg,"['Epsilon Motion Pictures', 'Quinta Communications']","['CH', 'FR']",11/6/2002,16838910.0,114,"['en', 'fr', 'es']",Released,Nothing is more desirable or more deadly than a woman with a secret.,Femme Fatale,False,6.2,142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,880.4
